iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,propextent,propextent_txt
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Dishmish Regiment,5,Firearms,0.0,,
1984,4,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,7,Facility/Infrastructure Attack,2,Government (General),92.0,India,Dishmish Regiment,8,Incendiary,0.0,,
1984,4,16,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,17,Terrorists/Non-State Militia,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,4,16,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,22,Violent Political Party,92.0,India,Sikh Extremists,13,Unknown,1.0,,
1984,4,16,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,15,Religious Figures/Institutions,92.0,India,Unknown,5,Firearms,1.0,,
1984,4,17,92,India,6,South Asia,Jammu and Kashmir,Bhela,33.315527,74.622476,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,13,Unknown,2.0,,
1984,4,17,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,6,Explosives,1.0,,
1984,4,19,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1984,4,19,92,India,6,South Asia,Haryana,Ambala,30.378179,76.776697,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,2.0,,
1984,4,21,92,India,6,South Asia,Unknown,Unknown,,,1,Assassination,17,Terrorists/Non-State Militia,92.0,India,Sikh Extremists,13,Unknown,1.0,,
1984,4,21,92,India,6,South Asia,Unknown,Unknown,,,7,Facility/Infrastructure Attack,19,Transportation,92.0,India,Sikh Extremists,8,Incendiary,0.0,,
1984,4,22,92,India,6,South Asia,Punjab,Jogiana,31.800654,75.788018,1,Assassination,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,4,22,92,India,6,South Asia,Himachal Pradesh,Amarkot,30.464581,77.640726,2,Armed Assault,1,Business,92.0,India,Sikh Extremists,5,Firearms,3.0,,
1984,4,23,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,4,Military,92.0,India,Unknown,9,Melee,1.0,,
1984,4,23,92,India,6,South Asia,Punjab,Firozpur,30.954424,74.612085,9,Unknown,3,Police,92.0,India,Unknown,13,Unknown,6.0,4.0,Unknown
1984,4,24,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,9,Unknown,3,Police,92.0,India,Sikh Extremists,13,Unknown,2.0,,
1984,4,24,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,9,Melee,1.0,,
1984,4,26,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,1,Business,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,4,26,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
1984,4,30,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,3,Police,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1984,5,1,92,India,6,South Asia,Tripura,Unknown,23.940848,91.988153,1,Assassination,3,Police,92.0,India,Tripura National Volunteers (TNV),5,Firearms,3.0,,
1984,5,2,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,0.0,,
1984,5,5,92,India,6,South Asia,Haryana,Unknown,29.058776,76.085601,2,Armed Assault,19,Transportation,92.0,India,Unknown,5,Firearms,0.0,,
1984,5,6,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,3,Bombing/Explosion,3,Police,92.0,India,Sikh Extremists,6,Explosives,1.0,4.0,Unknown
1984,5,7,92,India,6,South Asia,Punjab,Ferozepur district,30.933135,74.622476,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,13,Unknown,1.0,,
1984,5,10,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,5,12,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,10,Journalists & Media,92.0,India,Dishmish Regiment,5,Firearms,1.0,,
1984,5,13,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,9,Unknown,19,Transportation,92.0,India,Sikh Extremists,13,Unknown,1.0,,
1984,5,14,92,India,6,South Asia,Unknown,Unknown,,,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,3.0,,
1984,5,14,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,15,Religious Figures/Institutions,92.0,India,Unknown,5,Firearms,3.0,,
1984,5,18,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,3,Bombing/Explosion,1,Business,92.0,India,People's Liberation Army (India),13,Unknown,0.0,,
1984,5,18,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,15,Religious Figures/Institutions,92.0,India,Dishmish Regiment,5,Firearms,1.0,,
1984,5,18,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,7,Facility/Infrastructure Attack,14,Private Citizens & Property,92.0,India,Dishmish Regiment,8,Incendiary,0.0,,
1984,5,20,92,India,6,South Asia,Jammu and Kashmir,Jammu,32.726602,74.857026,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,1.0,,
1984,5,20,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,0.0,,
1984,5,21,92,India,6,South Asia,Punjab,Ferozepur,30.954424,74.612085,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,1.0,,
1984,5,21,92,India,6,South Asia,Punjab,Mansa district,29.999507,75.393681,1,Assassination,15,Religious Figures/Institutions,92.0,India,Extremists,13,Unknown,1.0,,
1984,5,21,92,India,6,South Asia,Punjab,Moga,30.81646,75.171709,4,Hijacking,19,Transportation,92.0,India,Sikh Extremists,13,Unknown,4.0,4.0,Unknown
1984,5,22,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
1984,5,23,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,3.0,4.0,Unknown
1984,5,25,92,India,6,South Asia,Punjab,Ferozepur,30.954424,74.612085,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,5,29,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,4,Military,92.0,India,Sikh Extremists,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",2.0,,
1984,5,29,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,7,Facility/Infrastructure Attack,2,Government (General),92.0,India,Sikh Extremists,8,Incendiary,0.0,,
1984,5,29,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
1984,5,30,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,2.0,,
1984,5,30,92,India,6,South Asia,Punjab,Tarn Taran,31.448943,74.925262,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,2.0,,
1984,5,30,92,India,6,South Asia,Punjab,Batala,31.8186,75.2028,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,0.0,4.0,Unknown
1984,6,1,92,India,6,South Asia,Punjab,Dhariwal,31.958504,75.323245,2,Armed Assault,15,Religious Figures/Institutions,92.0,India,Unknown,5,Firearms,4.0,4.0,Unknown
1984,6,2,92,India,6,South Asia,Punjab,Patiala district,30.34,76.38,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,3.0,,
1984,6,2,92,India,6,South Asia,Punjab,Hoshiarpur,31.524624,75.905947,1,Assassination,2,Government (General),92.0,India,Unknown,13,Unknown,1.0,,
1984,6,2,92,India,6,South Asia,Punjab,Lakhuwal,31.558333,75.294722,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,6,2,92,India,6,South Asia,Punjab,Khanewal,29.886653,76.019607,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,6,15,92,India,6,South Asia,Assam,Tezpur,26.652846,92.792524,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,1.0,,
1984,6,15,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,9,Melee,1.0,,
1984,6,16,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,6,21,92,India,6,South Asia,Haryana,Unknown,29.058776,76.085601,3,Bombing/Explosion,1,Business,92.0,India,Unknown,13,Unknown,0.0,4.0,Unknown
1984,6,24,92,India,6,South Asia,Punjab,Gurdaspur,32.040763,75.401886,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,1.0,4.0,Unknown
1984,6,24,92,India,6,South Asia,Assam,Sootea,26.736229,93.046353,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,0.0,4.0,Unknown
1984,6,24,92,India,6,South Asia,Assam,Tezpur,26.652846,92.792524,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
1984,6,24,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,15,Religious Figures/Institutions,92.0,India,Unknown,9,Melee,1.0,,
1984,6,24,92,India,6,South Asia,Punjab,Batala,31.8186,75.2028,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,3.0,,
1984,6,27,92,India,6,South Asia,Assam,Tezpur,26.652846,92.792524,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
1984,7,5,92,India,6,South Asia,Unknown,Unknown,,,4,Hijacking,6,Airports & Aircraft,92.0,India,All India Sikh Students Federation (AISSF),5,Firearms,0.0,,
1984,7,21,92,India,6,South Asia,Unknown,Unknown,,,7,Facility/Infrastructure Attack,20,Unknown,92.0,India,Unknown,11,Sabotage Equipment,0.0,,
1984,7,21,92,India,6,South Asia,Punjab,Ludhiana district,30.900965,75.857276,9,Unknown,3,Police,92.0,India,Sikh Extremists,13,Unknown,1.0,4.0,Unknown
1984,8,2,92,India,6,South Asia,Tamil Nadu,Chennai,13.08268,80.270718,3,Bombing/Explosion,6,Airports & Aircraft,92.0,India,Unknown,6,Explosives,31.0,,
1984,8,8,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,8,10,92,India,6,South Asia,Karnataka,Unknown,15.317278,75.713889,4,Hijacking,6,Airports & Aircraft,92.0,India,Unknown,6,Explosives,0.0,,
1984,8,24,92,India,6,South Asia,Unknown,Unknown,,,4,Hijacking,6,Airports & Aircraft,92.0,India,Sikh Extremists,9,Melee,0.0,,
1984,9,0,92,India,6,South Asia,Unknown,Unknown,,,2,Armed Assault,1,Business,92.0,India,Sikh Extremists,9,Melee,0.0,,
1984,9,5,92,India,6,South Asia,Tripura,Subaisingh,23.940848,91.988153,2,Armed Assault,19,Transportation,92.0,India,Tripura National Volunteers (TNV),9,Melee,3.0,,
1984,9,12,92,India,6,South Asia,Punjab,Jalandhar,31.326015,75.576183,3,Bombing/Explosion,1,Business,92.0,India,Sikh Extremists,6,Explosives,2.0,,
1984,9,12,92,India,6,South Asia,Punjab,Batala,31.8186,75.2028,4,Hijacking,19,Transportation,92.0,India,Sikh Extremists,5,Firearms,14.0,,
1984,10,4,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1984,10,25,92,India,6,South Asia,Delhi,Delhi,28.690073,77.213982,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,0.0,,
1984,10,31,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,5,Firearms,1.0,,
1984,11,27,92,India,6,South Asia,Maharashtra,Bombay,19.075984,72.877656,1,Assassination,2,Government (General),216.0,Great Britain,Revolutionary Organization of Socialist Muslims,5,Firearms,1.0,,
1984,12,8,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,1,Assassination,2,Government (General),92.0,India,National Socialist Council of Nagaland,13,Unknown,0.0,,
1984,12,8,92,India,6,South Asia,Unknown,Nalavdar,,,3,Bombing/Explosion,3,Police,92.0,India,Extremists,6,Explosives,1.0,,
1985,2,3,92,India,6,South Asia,Punjab,Bathinda district,30.210994,74.945475,9,Unknown,15,Religious Figures/Institutions,92.0,India,Unknown,13,Unknown,6.0,,
1985,2,5,92,India,6,South Asia,Tripura,Unknown,23.940848,91.988153,1,Assassination,14,Private Citizens & Property,92.0,India,Tripura National Volunteers (TNV),13,Unknown,2.0,,
1985,2,5,92,India,6,South Asia,Unknown,Bhrigudas Bari,,,9,Unknown,14,Private Citizens & Property,92.0,India,Tripura National Volunteers (TNV),13,Unknown,0.0,3.0,Minor (likely < $1 million)
1985,2,5,92,India,6,South Asia,Unknown,Madhaybrar,,,1,Assassination,2,Government (General),92.0,India,Tripura National Volunteers (TNV),5,Firearms,0.0,4.0,Unknown
1985,3,24,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,13,Unknown,1.0,,
1985,3,24,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,13,Unknown,1.0,,
1985,4,8,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,1.0,,
1985,4,19,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,5,Firearms,1.0,,
1985,4,30,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,3,Bombing/Explosion,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
1985,5,6,92,India,6,South Asia,Punjab,Dhariwal,31.958504,75.323245,1,Assassination,2,Government (General),92.0,India,Sikh Extremists,13,Unknown,2.0,,
1985,5,7,92,India,6,South Asia,Punjab,Bhatinda,30.210994,74.945474,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,1.0,,
1985,5,10,92,India,6,South Asia,Uttar Pradesh,Unknown,26.846709,80.946159,3,Bombing/Explosion,19,Transportation,,,Sikh Extremists,6,Explosives,2.0,4.0,Unknown
1985,5,10,92,India,6,South Asia,Haryana,Hisar,29.149187,75.721653,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,3.0,4.0,Unknown
1985,5,10,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1985,5,11,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,5.0,4.0,Unknown
1985,5,11,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,2,Government (General),92.0,India,Sikh Extremists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
1985,5,16,92,India,6,South Asia,Unknown,Unknown,,,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
1985,6,4,92,India,6,South Asia,Punjab,Hoshiapur,31.534899,75.910571,3,Bombing/Explosion,2,Government (General),92.0,India,Unknown,6,Explosives,0.0,4.0,Unknown
1985,6,4,92,India,6,South Asia,Punjab,Patiala,30.34,76.38,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
1985,6,4,92,India,6,South Asia,Punjab,Gurdaspur,32.040763,75.401886,9,Unknown,14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,4.0,Unknown
1985,6,20,92,India,6,South Asia,Uttar Pradesh,Meerut,28.984462,77.706414,1,Assassination,2,Government (General),92.0,India,Unknown,13,Unknown,1.0,,
1985,6,22,92,India,6,South Asia,Gujarat,Ahmedabad,23.022505,72.571362,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,0.0,,
1985,6,28,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
1985,6,28,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
1985,7,30,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,2,Armed Assault,15,Religious Figures/Institutions,92.0,India,Akali Dal Party,9,Melee,0.0,,
1985,8,17,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,3.0,4.0,Unknown
